TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
991879644;CLARO;2.51;UBR* PENDING.UBER.C;UBER;2024-02-04
992635594;CLARO;56.19;WWW.GRUPOTVCABLE.CO;ADOBE;2024-05-01
959119032;CLARO;9.97;UB *EATS ECUADOR;UBER;2024-03-16
992027167;CLARO;163.41;D CASA;ADOBE;2024-05-07
988756347;CLARO;2.28;UBER * PENDING;UBER;2024-07-14
986388403;CLARO;68.95;ONLY 2;AMAZON;2024-07-26
992749991;CLARO;60.61;NOE SUSHIBAR N003;ADOBE;2024-03-07
995145339;Movistar;51.49;SIME CUMBAYA;CANVA;2024-02-23
997279612;CLARO;271.66;PYSCHO BUNNY SAN MA;AMAZON;2024-07-28
985586375;CLARO;53.86;AVICOLA FERNANDEZ M;AMAZON;2024-07-26
982654336;CLARO;324.61;CLINICA DE LA MUJER;UBER;2024-08-18
994170116;CLARO;;;;2024-07-27
992670902;Movistar;81.70;SUPERMAXI FICOA LC ;UBER;2024-03-12
985872001;CLARO;69.32;DISTRIBUIDORA MASSU;ZARA;2024-01-25
997302629;CLARO;55.37;TIPTI1 PMZ;AMAZON;2024-04-13
959607213;CLARO;;;;2024-07-10
999902292;Movistar;;;;2024-01-02
995432401;Movistar;;;;2024-02-28
999230689;Movistar;4.36;UBR* PENDING.UBER.C;UBER;2024-01-15
995800392;CLARO;96.00;TATY BOUTIQUE S A;ZARA;2024-05-25
979024778;CLARO;100.00;Ecuabet- Fundacion ;UBER;2024-01-26
998136146;Movistar;10.99;UB *EATS ECUADOR;UBER;2024-04-11
995573844;CLARO;210.00;VIPONLINE TRAVEL AG;LinkedIn;2024-02-12
958874248;Movistar;153.31;SIE7E;SKYPE;2024-02-14
993498043;CLARO;127.00;JUGUETON EL BATAN 3;ADOBE;2024-05-05
995805044;CLARO;879.00;WATCH OUT CONDADO;MICROSOFT;2024-05-22
991897248;CLARO;86.96;DIARCA;ZARA;2024-06-03
967686975;CLARO;;;;2024-05-15
990414969;CLARO;319.98;ALTERMODA DESIGUAL;APPLE;2024-06-04
989713528;CLARO;5.00;PAYPAL *FERNEYGUERR;PAYPAL;2024-03-03
982423939;Movistar;2.49;UBR* PENDING.UBER.C;UBER;2024-07-11
984422838;CLARO;5.08;UBER * PENDING;UBER;2024-08-24
997179243;CLARO;60.48;MARIPOSA;ZARA;2024-02-28
962838836;Movistar;60.00; Guayaquil;PAYPAL;2024-05-01
998407282;Movistar;;;;2024-06-09
984758325;Movistar;4.38;UBR* PENDING.UBER.C;UBER;2024-07-25
996512862;CNT;3.12;UBR* PENDING.UBER.C;UBER;2024-03-01
996506320;Movistar;97.72;ESTANCIA SAN ISIDRO;STARPLUS;2024-08-15
995200466;CLARO;610.63;SUPER SANTAMARIA CA;CANVA;2024-03-26
939783775;CLARO;540.00;ALMACEN ISRAEL;AMAZON;2024-04-22
959142097;CLARO;;;;2024-05-16
980208532;Movistar;;;;2024-01-30
983670425;CLARO;;;;2024-03-06
995200466;CLARO;;;;2024-06-06
981835230;CLARO;;;;2024-03-25
983465035;Movistar;6.42;UBR* PENDING.UBER.C;UBER;2024-07-06
998422585;CNT;3.88;UBR* PENDING.UBER.C;UBER;2024-07-12
998897171;Movistar;65.12;FARMACIAS MIA MCU05;ZARA;2024-01-14
999848289;CLARO;101.00;MERCADO ALEMAN;AMAZON;2024-07-23
985168365;CLARO;103.36;HOTEL WYNDHAM;HOSTGATOR;2024-02-01
983822490;Movistar;350.00; Centro Ambato;AMAZON;2024-05-01
999569123;CLARO;28.71;UB *EATS ECUADOR;UBER;2024-07-07
998929323;Movistar;4.42;UBR* PENDING.UBER.C;UBER;2024-02-06
995414659;Movistar;20.00;Betano;UBER;2024-06-20
981500395;CLARO;2.02;UBR* PENDING.UBER.C;UBER;2024-04-25
986451005;CLARO;3.71;UBR* PENDING.UBER.C;UBER;2024-01-23
999558230;CLARO;145.72;TOYOCOSTA REP;STARPLUS;2024-07-04
982930177;CLARO;125.85;SEGUNDO MUELLE;UBER;2024-08-05
998114618;Movistar;135.50;HAPPY MOMENTS;APPLE;2024-08-18
939094215;CLARO;;;;2024-08-12
999238399;CNT;4.42;UBR* PENDING.UBER.C;UBER;2024-03-04
995557848;Movistar;4.81;UBR* PENDING.UBER.C;UBER;2024-04-15
998306605;CLARO;2.81;UBER *TRIP HELP.UBE;UBER;2024-06-22
962705506;Movistar;27.52;UB *EATS ECUADOR;UBER;2024-03-20
991528052;CLARO;9.99;GOOGLE *ROBLOX;GOOGLE;2024-03-19
995096560;Movistar;170.99;394 - SEPHORA;ZARA;2024-05-10
981476035;CLARO;395.00;DALMA;AMAZON;2024-08-31
990773137;CLARO;273.70;BANDA JR CCI;CANVA;2024-03-27
994544694;CLARO;50.40;HOBBY STORE;HOSTGATOR;2024-06-16
998326996;Movistar;1270.00;PANDORA PP;APPLE;2024-03-07
998951384;Movistar;50.36;MI COMISARIATO VILL;MICROSOFT;2024-02-06
996006000;CLARO;;;;2024-05-15
985925636;CLARO;347.94;Orgu Autosharecorp ;UBER;2024-01-21
958870558;CLARO;64.19;Marathon Sports San;ZARA;2024-03-13
995696373;CLARO;;;;2024-01-30
995729196;CLARO;52.99;SUPERMAXI LA PRADER;UBER;2024-07-29
999100659;CLARO;154.56;TOMMY HILFIGER SAN ;STARPLUS;2024-07-13
997945033;CLARO;100.00;Ecuabet- Fundacion ;UBER;2024-02-23
999306247;CLARO;154.23;Orbitz*727145560128;ADOBE;2024-04-26
987580205;CLARO;670.94;AMZN Mktp US;STARPLUS;2024-04-09
987284753;CLARO;858.16;AIRBNB * HMFDHFNZTT;AIRBNB;2024-03-04
999731846;Movistar;51.00;IEXE UNIVERSIDAD;NETFLIX;2024-02-18
999351046;CLARO;74.62;IMMIGRATION CANADA;CANVA;2024-02-25
998054459;CNT;93.41;STAPLES 1795;STARPLUS;2024-06-10
960535560;Movistar;8.13;UB *EATS ECUADOR;UBER;2024-03-25
988491896;CLARO;6.63;UBR* PENDING.UBER.C;UBER;2024-06-22
992832063;CLARO;8.26;UB *EATS ECUADOR;UBER;2024-03-18
939270638;CLARO;363.53;gotogate_us_MP6TNN;GOOGLE;2024-02-07
990169956;CLARO;68.53;Hiper RIO CEIBOS LC;PAYPAL;2024-06-06
959061367;Movistar;100.00; Aki Vicentina;AIRBNB;2024-04-27
963396644;Movistar;50.00; Urdesa;UBER;2024-01-21
999019909;Movistar;70.19;MACROMODA S A ZARA;ZARA;2024-01-25
991937644;CLARO;68.82;PASA MALL DEL SOL;GOOGLE;2024-04-18
994094590;CLARO;54.40;SUPERMAXI EL BATAN ;UBER;2024-05-05
987496099;CLARO;69.00;KIKU;LinkedIn;2024-06-18
999802967;Movistar;87.00;TIPTI 1 PP;APPLE;2024-02-19
992738432;CNT;103.72;TITAN GALO PLAZA LC;HOSTGATOR;2024-01-10
999429933;CLARO;;;;2024-07-30
958981441;CLARO;94.67;CORALRIO;ZARA;2024-03-16
980943344;CLARO;82.09;MI COMISARIATO PLAZ;MICROSOFT;2024-07-04
995571726;CLARO;85.96;ROLAND MALTERIA;APPLE;2024-03-16
992554723;CLARO;157.84;TERMALIMEX CIA LTDA;CANVA;2024-07-20
999029614;Movistar;77.47;SURTITODO ROPA INTI;NETFLIX;2024-04-07
992667271;CLARO;464.28;AMZN Mktp US;STARPLUS;2024-08-05
991383784;CLARO;301.86;HIPERMARKET EL DORA;ADOBE;2024-07-12
998681642;Movistar;5.70;UBR* PENDING.UBER.C;UBER;2024-04-25
998594001;CLARO;391.77;IESS ROTATIVO WEB V;CANVA;2024-06-09
984987609;Movistar;113.22;TICKETSTAR365.COM;ZARA;2024-05-11
990088745;CLARO;3.75;UBER * PENDING;UBER;2024-08-27
967967320;CLARO;3.12;UBR* PENDING.UBER.C;UBER;2024-03-03
984430205;Movistar;14.64;UBER * PENDING;UBER;2024-02-23
996644222;CNT;1.05;FACEBK AS39RW73H2;FACEBOOK;2024-08-31
992658811;CLARO;134.62;MEGAKYWI LA GARZOTA;ZARA;2024-02-15
999445796;CLARO;1000.00;NAZCAR RENT A CAR;ZARA;2024-05-13
992292884;CLARO;70.43;MEGAMAXI MALL DEL P;PAYPAL;2024-02-14
992658811;CLARO;;;;2024-05-27
998910563;Movistar;150.00;Ecuabet- Fundacion ;UBER;2024-06-08
991684463;Movistar;96.00;OTTOMAN DESIGNS;ZOOM;2024-04-19
960183761;Movistar;65.40;SUPERMAXI PLAZA NOR;UBER;2024-05-26
995027128;Movistar;129.88;MEGAMAXI SCALA 1716;CANVA;2024-02-07
999445796;CLARO;;;;2024-06-08
995711982;Movistar;102.68;GERARDO ORTIZ CIA L;GOOGLE;2024-04-01
993828718;CLARO;190.00;MBTU;GITHUB;2024-03-22
995211664;Movistar;84.48;SUPERMAXI ATAHUALPA;UBER;2024-01-18
999053297;Movistar;2.81;UBER * PENDING;UBER;2024-03-22
999564628;Movistar;;;;2024-04-28
992976474;CLARO;60.07;LA BODEGA;GODADDY;2024-08-01
983433964;Movistar;3.92;UBR* PENDING.UBER.C;UBER;2024-08-13
995451032;Movistar;;;;2024-02-25
992791750;Movistar;;;;2024-07-09
989972870;Movistar;80.00; Mall del Sur  ;UBER;2024-04-16
980030475;CLARO;59.37;FALABELLA DE COLOMB;ZOOM;2024-03-02
993198895;CLARO;3.67;UBER * PENDING;UBER;2024-05-11
987924660;Movistar;21.10;UB *EATS ECUADOR;UBER;2024-04-05
999834406;CLARO;81.23;EL PATIO ESPANOL;ADOBE;2024-04-28
992793015;CLARO;58.20;CASA DE FERNANDO;CANVA;2024-03-28
999527777;CLARO;54.36;SUPERMAXI CIUDAD CE;FACEBOOK;2024-05-11
998563428;Movistar;158.08;SUPERDEPORTES QUICE;UBER;2024-08-03
983091005;Movistar;5.23;UBER* PENDING;UBER;2024-08-03
989835847;CLARO;123.33;DIFARE S A;ZARA;2024-08-27
999758653;CLARO;60.19;VEERMODA S A PULL A;ZARA;2024-03-20
984631370;Movistar;60.00;REDACCIONES CREATIV;CANVA;2024-08-23
988813979;CLARO;52.00;MGI GOLF;GOOGLE;2024-01-03
984566411;Movistar;;;;2024-01-14
992514710;Movistar;146.45;INSTITUCIONAL TRADI;CANVA;2024-06-20
979352505;Movistar;6.99;UBER * PENDING;UBER;2024-06-13
998033386;CLARO;9.00;FACEBK *MTYLGY7NQ2;FACEBOOK;2024-08-02
962904165;Movistar;514.35;SUPERDEPORTES EL BO;FACEBOOK;2024-03-18
999508666;CLARO;14.91;UB *EATS ECUADOR;UBER;2024-03-08
987688351;CLARO;61.96;EQUIFASHION S A STR;ZARA;2024-07-28
994876531;CLARO;;;;2024-06-21
999105105;CLARO;166.17;MACROMODA S A ZARA;ZARA;2024-06-30
999698045;CLARO;592.02;MEGAMAXI MALL LOS A;ZARA;2024-04-23
992224244;CLARO;77.42;SUPERMAXI EL JARDIN;UBER;2024-07-03
987254285;CNT;112.00;TECNI EXPRESS;LinkedIn;2024-02-15
994101171;CLARO;259.37;SUPERMAXI PORTOVIEJ;UBER;2024-04-15
991336756;CLARO;170.41;AIRBNB * HM8D2XBFXQ;AIRBNB;2024-07-11
999708870;Movistar;102.01;HOTEL FINLANDIA REC;HOSTGATOR;2024-03-26
987793441;CLARO;109.93;OLIVE GARDEN QUITO;ADOBE;2024-04-09
959032217;Movistar;71.96;VEERMODA S A PULL A;ZARA;2024-07-10
988813979;CLARO;52.00;MGI GOLF;GOOGLE;2024-03-30
993233314;CLARO;194.40;JETBLUE AIRWAYS;ZARA;2024-04-28
939619626;CLARO;59.27;ROSSO COSTANERA;MICROSOFT;2024-04-13
999617409;CLARO;13.42;UBER* PENDING;UBER;2024-08-25
984553666;CLARO;227.94;ITALDELI;ADOBE;2024-04-18
983487471;Movistar;124.00;ATTENZA DF ECUADOR ;ADOBE;2024-05-07
998240930;Movistar;;;;2024-03-01
990154529;Movistar;320.00; Primax Petroil;UBER;2024-04-18
959591694;CLARO;;;;2024-06-16
995334033;CLARO;161.22;DHL Express Colombi;ZOOM;2024-03-05
989399884;CLARO;6.73;UBER *TRIP;UBER;2024-06-06
978815502;Movistar;;;;2024-02-11
992145979;CLARO;420.00;PAYPAL *CARLINOJOE;PAYPAL;2024-03-09
990664466;CLARO;6.71;UBR* PENDING.UBER.C;UBER;2024-03-22
992785472;Movistar;74.73;OSAKI USAQUEN;HOSTGATOR;2024-02-20
982787942;Movistar;71.49;PAYPAL *UBER;UBER;2024-08-01
983814102;Movistar;191.39;CONORQUE AMERICAS;ZARA;2024-03-30
996422778;CLARO;317.15;IESS ROTATIVO WEB V;CANVA;2024-02-27
989403654;CLARO;93.60;LAS FRAGANCIAS JARD;STARPLUS;2024-01-08
984394715;CLARO;315.55;NACION PARRILLA CEI;FACEBOOK;2024-01-11
983814102;Movistar;;;;2024-02-11
984496536;Movistar;86.41;HERBALIFE PMZ;AMAZON;2024-01-21
992936622;Movistar;5.85;UBER * PENDING;UBER;2024-03-25
996958940;Movistar;;;;2024-03-10
983339583;Movistar;;;;2024-06-13
992745410;CLARO;3.30;UBR* PENDING.UBER.C;UBER;2024-02-04
999293249;Movistar;2.97;UBR* PENDING.UBER.C;UBER;2024-04-02
981001421;CLARO;6.99;PLAYSTATION NETWORK;AIRBNB;2024-04-06
986188197;CNT;;;;2024-08-21
980180303;CLARO;50.00; Quicentro;UBER;2024-03-06
978664969;CLARO;82.60;HYPERMARKET MACHALA;SKYPE;2024-03-24
991838530;CLARO;168.60;CENTRO COMERCIAL LO;PAYPAL;2024-01-11
959160741;CLARO;308.98;EL CORTE STEAK HOUS;HOSTGATOR;2024-05-08
994669907;CLARO;457.22;Yanbal Ecuador. S.A;STARPLUS;2024-08-31
999038851;CLARO;59.69;LA SUIZA;ZARA;2024-07-02
984142547;Movistar;;;;2024-01-30
996210406;Movistar;;;;2024-05-13
998453788;Movistar;352.80;MABELL;ADOBE;2024-05-24
990674780;CLARO;;;;2024-07-20
963348063;Movistar;;;;2024-08-26
995989835;CLARO;67.50;ALLI MI CUNA;MICROSOFT;2024-08-08
998386970;Movistar;2.75;UBER * PENDING;UBER;2024-02-28
986328989;CLARO;52.40;KR COMPANY, S.A;FACEBOOK;2024-05-03
999239671;Movistar;3.60;UBR* PENDING.UBER.C;UBER;2024-07-08
963184143;Movistar;26.15;UB *EATS ECUADOR;UBER;2024-04-30
984813511;Movistar;123.60;CITY PET MACHALA;SKYPE;2024-08-13
998570768;Movistar;205.93;EMPRESA ELECTRIC CE;FACEBOOK;2024-05-25
967200502;CLARO;89.26;MEGAKYWI LA GARZOTA;ZARA;2024-06-30
998480423;Movistar;601.25;MOTRANSA/MOTORISA R;UBER;2024-04-17
969444617;Movistar;61.86;SUPERMAXI EL JARDIN;UBER;2024-06-15
995028304;CNT;100.18;COMERCIAL MEGA KYWI;UBER;2024-05-06
984281237;Movistar;63.01;AUTOMOTORES CONTINE;GOOGLE;2024-04-17
997681041;CLARO;69.04;SUPERMAXI AMERICA L;GOOGLE;2024-07-10
993792658;Movistar;129.99;LA TABERNA;UBER;2024-02-09
983181543;Movistar;;;;2024-03-29
967874052;CLARO;360.00; City Mall;AMAZON;2024-05-23
987593515;CLARO;20.99;PAYPAL *GODADDY.COM;PAYPAL;2024-05-28
994251389;CLARO;6.66;UBER * PENDING;UBER;2024-04-20
986842649;CLARO;22.73;UB *EATS ECUADOR;UBER;2024-05-04
989983869;CLARO;;;;2024-03-23
997694291;CLARO;220.10;AGAVAL SPORT 6;Spotify;2024-03-04
999838375;Movistar;2666.00;EUROPCAR USD;STARPLUS;2024-01-10
998225548;Movistar;2.21;UBR* PENDING.UBER.C;UBER;2024-05-21
992874571;CLARO;25.90;PAYPAL *EBAY US;PAYPAL;2024-06-04
981227301;CLARO;60.00;D MATILDE;ADOBE;2024-02-15
980640294;CLARO;;;;2024-06-02
981521145;CLARO;;;;2024-06-12
995055600;Movistar;;;;2024-08-15
997591465;CLARO;220.40;RESTAURANTE CASA DE;ZARA;2024-07-11
995797563;Movistar;5564.14;SENAE TABABELA;ADOBE;2024-03-17
993754139;CLARO;88.00;PARRILLADAS CHE LUI;FACEBOOK;2024-03-19
995797563;Movistar;;;;2024-05-06
998060816;CLARO;139.95;MEGAMAXI;ZARA;2024-04-12
991025616;CLARO;75.04;CALVIN KLEIN QUICEN;LinkedIn;2024-03-24
982330328;CNT;3.49;UBER * PENDING;UBER;2024-03-20
980295500;CLARO;168.00;RESTAURANTE MEILAIW;ZARA;2024-02-07
993622805;CLARO;785.32;INVER AUREA S A;ZARA;2024-06-02
990224444;CLARO;4909.50;NANICONCEPT;AMAZON;2024-07-01
995728832;Movistar;78.16;SUPERMAXI EL VERGEL;UBER;2024-01-27
998060816;CLARO;;;;2024-08-26
963086697;CLARO;50.00; Quicentro;UBER;2024-05-05
999180892;CLARO;200.00; San Luis;STARPLUS;2024-02-04
998005341;CLARO;18.81;UB *EATS ECUADOR;UBER;2024-07-11
991990436;CLARO;23.50;UB *EATS ECUADOR;UBER;2024-01-22
967147986;CLARO;6.61;UBER *TRIP;UBER;2024-01-06
998309875;CLARO;;;;2024-03-17
982531111;CLARO;185.72;ACUAMAIN;AMAZON;2024-01-08
986476953;Movistar;120.67;KITTON S A;ZARA;2024-03-19
992752931;CLARO;60.45;KONICA PHOTO EXPRES;HOSTGATOR;2024-08-06
987824131;CLARO;165.80;MASSIMO DUTTI;AMAZON;2024-07-22
984259577;Movistar;95.62;MEGAMAXI QUITO LC 7;PAYPAL;2024-08-04
995950258;Movistar;298.00;DAYANA HAIR ARTIST;AIRBNB;2024-04-29
998968041;CLARO;50.51;MEGAMAXI LA SCALA 7;CANVA;2024-06-06
982367264;CLARO;168.60;RECLIVEN Y MULTISER;PAYPAL;2024-05-27
999176974;Movistar;;;;2024-02-09
987260007;CLARO;80.00; Sucursal Ibarr;UBER;2024-01-27
962689805;Movistar;;;;2024-07-28
996842797;Movistar;282.40;TACA WEB USA PA MC;PAYPAL;2024-08-12
998577836;Movistar;;;;2024-06-24
939723608;CLARO;8.85;UB *EATS ECUADOR;UBER;2024-02-21
995888662;Movistar;3.07;UBER * PENDING;UBER;2024-07-09
982158580;Movistar;;;;2024-02-08
999819049;CLARO;19.14;UB *EATS ECUADOR;UBER;2024-05-22
984649749;Movistar;4.56;UBER *TRIP;UBER;2024-06-07
999140230;Movistar;7.46;UBR* PENDING.UBER.C;UBER;2024-01-02
984342380;Movistar;86.18;FYBECA;UBER;2024-02-01
992933877;CLARO;140.75;MEGAMAXI SCALA 1716;CANVA;2024-07-29
999933622;Movistar;266.36;TICKETSHOW S A PMZ;ZARA;2024-04-20
997830743;CLARO;1422.00;MSC CRUISES;MICROSOFT;2024-08-27
999822262;Movistar;;;;2024-08-19
979186493;Movistar;54.43;TIPTI1 PMZ;AMAZON;2024-07-08
939035993;CLARO;51.88;OLIVE GARDEN QUITO;ADOBE;2024-08-18
991260447;CLARO;619.76;SUPERMERCADO DELPOR;UBER;2024-04-21
991308643;Movistar;99.80;MUNAMUNAY;AMAZON;2024-01-15
997378499;CLARO;;;;2024-05-10
997381958;CLARO;200.00;MI COMISARIATO PEDR;MICROSOFT;2024-02-06
999295073;CLARO;101.26;FERRETERIA EL CARAC;ZARA;2024-02-27
999295073;CLARO;;;;2024-07-07
999707129;Movistar;14.88;UB *EATS ECUADOR;UBER;2024-08-31
985622707;Movistar;14.13;UB *EATS ECUADOR;UBER;2024-03-10
986006936;CLARO;4.74;UBER * PENDING;UBER;2024-06-23
985066450;CLARO;160.00; Milagro;MICROSOFT;2024-08-26
958923963;CLARO;;;;2024-08-02
978977812;Movistar;;;;2024-05-23
992740611;CLARO;;;;2024-01-06
983267093;Movistar;365.31;FOXRENTACAR 5397770;ZARA;2024-05-22
991593806;Movistar;285.63;DIVERZU;UBER;2024-01-02
985684343;Movistar;329.40;MUCKIS;MICROSOFT;2024-06-21
989766695;CLARO;;;;2024-02-20
995029232;CLARO;3.06;UBER *TRIP;UBER;2024-02-04
995231272;Movistar;;;;2024-08-04
999827121;Movistar;67.39;NOE SUSHIBAR N003;ADOBE;2024-06-06
983518916;CLARO;69.46;BIKE SHOP CUMBAYA;SHOPIFY;2024-04-10
997577155;Movistar;59.67;SUPERMAXI BICENTENA;UBER;2024-06-16
986547540;Movistar;;;;2024-01-27
967102107;CLARO;154.56;PARRILLA DE HOMERO ;ADOBE;2024-04-27
992754141;Movistar;93.50;McDONALD S EL CONDA;SHOPIFY;2024-01-04
998949641;Movistar;68.48;LAGUARDA CUENCA 2;ZARA;2024-04-04
987086857;Movistar;2.46;UBER * PENDING;UBER;2024-04-04
996652912;Movistar;4.75;UBER * PENDING;UBER;2024-08-20
960891989;CNT;;;;2024-02-08
994105662;CLARO;2.81;UBR* PENDING.UBER.C;UBER;2024-03-25
999211106;CLARO;1073.27;BUDGET RENT-A-CAR;ZARA;2024-02-24
984056021;CLARO;9.99;PAYPAL *SPOTIFY;PAYPAL;2024-02-09
987272001;Movistar;13.68;UBR* PENDING.UBER.C;UBER;2024-01-18
985790440;CLARO;94.06;SEGUNDO MUELLE;UBER;2024-03-18
984616948;Movistar;64.99;WWW NOMOREJEANS COM;MICROSOFT;2024-01-17
989223728;CLARO;95.20;LA CASA DE LA BATER;UBER;2024-07-28
997708523;CLARO;73.78;CALL IT SPRING MALL;GITHUB;2024-05-01
939026287;CLARO;;;;2024-05-18
969036130;Movistar;112.00;IATA LATAM AIRLINES;AIRBNB;2024-07-17
996576499;CLARO;54.05;AMERICAN DELI A023 ;CANVA;2024-05-10
992326580;CLARO;228.23;MEGAMAXI GUAYAQUIL;PAYPAL;2024-08-23
980604767;Movistar;140.06;VELLISIMO CENTER;UBER;2024-05-18
967765405;CLARO;;;;2024-03-24
984879104;Movistar;6.32;UBER *TRIP;UBER;2024-06-23
983949385;CLARO;70.00; Gasolinera PyS;PAYPAL;2024-05-20
984059406;Movistar;144.71;MC DONALDS;ZOOM;2024-02-14
986056469;CLARO;1.56;UBR* PENDING.UBER.C;UBER;2024-03-28
999809383;CLARO;2.77;UBR* PENDING.UBER.C;UBER;2024-04-23
999723219;Movistar;9.94;UB *EATS ECUADOR;UBER;2024-04-11
992305798;Movistar;6.29;UBER * PENDING;UBER;2024-08-13
998146338;CLARO;5.87;UBER * PENDING;UBER;2024-03-30
960588736;CLARO;4.67;UBER * PENDING;UBER;2024-03-11
992554321;CLARO;50.00;YEPEZ MORA RICARDO ;SKYPE;2024-02-02
994170750;CLARO;212.59;HOSPITAL METROPOLIT;HOSTGATOR;2024-04-13
980036198;CLARO;377.77;U E B SAGRADOS CORA;UBER;2024-07-09
999608866;CLARO;225.00;MONICA SHIAVO TECNO;AMAZON;2024-02-12
983848322;Movistar;125.99;TO PRACH;HOSTGATOR;2024-02-16
993177041;CLARO;60.10;HIPER AMBATO;AMAZON;2024-06-03
987462893;Movistar;97.49;IESS ROTATIVO WEB V;CANVA;2024-04-25
980781569;CLARO;130.00; Norte;ADOBE;2024-07-03
995542094;Movistar;8.70;UBER * PENDING;UBER;2024-06-17
987000234;Movistar;845.56;VAZSEGUROS PMZ;AMAZON;2024-04-20
993981922;CLARO;368.00;HIPER NORTE LC 65;PAYPAL;2024-01-18
987281853;Movistar;54.92;MI COMISARIATO GARZ;MICROSOFT;2024-06-28
992481417;CLARO;60.00; Guayaquil;PAYPAL;2024-01-11
985292472;CLARO;50.00; El Portal Shop;SHOPIFY;2024-08-05
989507930;CLARO;500.00; Mall del Norte;ADOBE;2024-03-17
999557427;CLARO;144.32;ROSS STORES #1291;MICROSOFT;2024-07-03
999804276;CLARO;1.82;UBR* PENDING.UBER.C;UBER;2024-05-29
985752570;CLARO;73.67;MACYS WOODLAND;GODADDY;2024-05-05
995038461;Movistar;246.82;COSTCO WHSE #0320;MICROSOFT;2024-03-28
987529549;Movistar;72.94;BERSHKA;UBER;2024-04-12
984890464;CLARO;2.08;UBR* PENDING.UBER.C;UBER;2024-06-26
986943339;CLARO;4.03;UBER * PENDING;UBER;2024-03-27
984018086;Movistar;7.65;UBER *TRIP;UBER;2024-05-21
984683021;CLARO;;;;2024-03-26
993626912;CLARO;4.12;UBR* PENDING.UBER.C;UBER;2024-03-04
987000234;Movistar;;;;2024-05-15
989942525;CLARO;52.94;LA GARZOTA;ZARA;2024-08-25
939072328;CLARO;76.10;MI COMISARIATO SUR ;MICROSOFT;2024-07-26
998291288;Movistar;126.40;TRL QUICENTRO;HOSTGATOR;2024-08-22
979565116;CLARO;143.77;PayPhone;PAYPAL;2024-06-16
969533927;CNT;500.00;SMARTSERVICE ECUADO;ADOBE;2024-03-21
961142323;Movistar;1000.00;CORA;ZARA;2024-04-05
991950134;CLARO;91.50;ALIS PARRILLADAS Y ;PAYPAL;2024-05-07
987583146;Movistar;200.00; Edificio Quila;NETFLIX;2024-05-16
991119983;CLARO;200.00; Portal Shoppin;SHOPIFY;2024-01-05
984336784;Movistar;2.48;UBR* PENDING.UBER.C;UBER;2024-08-12
997694291;CLARO;97.49;NIKE STORE V;CANVA;2024-07-25
939026287;CLARO;;;;2024-05-14
962592618;CLARO;25.17;UB *EATS ECUADOR;UBER;2024-03-17
987588713;CLARO;140.68;TACA WEB USA PA MC;PAYPAL;2024-04-10
992800359;Movistar;399.10;AMZN Mktp US;STARPLUS;2024-07-02
958732718;CLARO;83.18;PICAL LA PLAZA;PAYPAL;2024-07-01
999498368;CLARO;63.49;EDS MIRAVALLE;LinkedIn;2024-05-13
990321138;CLARO;123.95;Super Exito Mall de;UBER;2024-03-31
984550085;CLARO;;;;2024-01-27
992716213;Movistar;105.47;TIPTI1 PMZ;AMAZON;2024-05-25
990311642;CLARO;62.07;SUPER AKI TERMINAL ;UBER;2024-03-15
959903770;Movistar;180.51;IIASA CATERPILLAR;UBER;2024-02-23
984550085;CLARO;66.96;MESON ANDALUZ;AMAZON;2024-08-07
959072832;CLARO;;;;2024-01-26
987821432;Movistar;82.51;HILLARY NATURE RESO;MICROSOFT;2024-02-29
999664160;CLARO;56.00;SAGITTARIUS JEWELRY;STARPLUS;2024-08-22
999822727;Movistar;;;;2024-03-29
959903770;Movistar;;;;2024-01-15
979006293;Movistar;75.00;PayPhone;PAYPAL;2024-05-06
988408955;CLARO;89.00;KRYOLAN EL BOSQUE;UBER;2024-05-10
997681623;CLARO;17.85;UB *EATS ECUADOR;UBER;2024-05-09
969769678;CLARO;;;;2024-08-07
998410512;Movistar;;;;2024-04-29
988813979;CLARO;52.00;MGI GOLF;GOOGLE;2024-01-31
993983000;CLARO;16.04;UBER* TRIP;UBER;2024-02-28
987245102;CLARO;3.09;UBR* PENDING.UBER.C;UBER;2024-02-28
963317098;Movistar;10.00;Logflex MT - Novibe;GOOGLE;2024-04-26
998386150;Movistar;3.58;UBR* PENDING.UBER.C;UBER;2024-07-26
999178933;CLARO;2.77;UBR* PENDING.UBER.C;UBER;2024-04-24
998886872;Movistar;97.00;MEGAMAXI QUITO LC 7;PAYPAL;2024-06-23
994232621;Movistar;501.31;TIPTI 1 PP;APPLE;2024-01-02
984443759;CLARO;;;;2024-08-03
999929997;Movistar;87.05;SUPERMAXI FICOA LC ;UBER;2024-06-14
987236884;CLARO;60.00;ANDANTE EL BOSQUE;UBER;2024-08-30
998441116;CLARO;225.00;THE SALON;GITHUB;2024-02-28
997783906;CLARO;124.89;SUPER EASY GUAYAQUI;UBER;2024-05-13
983895349;Movistar;69.89;OLIVE GARDEN QUITO;ADOBE;2024-05-29
995861578;Movistar;98.70;RM AMBATO PASEO SHO;SHOPIFY;2024-04-18
995463555;CLARO;344.71;CORALRIO;ZARA;2024-06-19
987636391;CLARO;4.60;UBER * PENDING;UBER;2024-04-28
999705250;Movistar;28.79;UB *EATS ECUADOR;UBER;2024-05-20
